capability_id,department_code,department_name,symptom_code,canonical_symptom_name,keyword_variant,service_type,body_area,age_min,age_max,gender_scope,pregnancy_scope,default_priority,can_receive_direct,requires_referral,is_active,validation_status
CAP-0400,ENT,Tai Mũi Họng,COUGH,Ho,bị ho nihều,Khám họng,RESPIRATORY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0401,RESP,Hô hấp,WHEEZING,Khò khè,bi tho rit,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0402,PED,Nhi khoa,WHEEZING,Khò khè,tôi tởh có tiếng,Khám nhi,RESPIRATORY,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0403,RESP,Hô hấp,WHEEZING,Khò khè,hay ngực phát tiếng khò khè,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0404,RESP,Hô hấp,WHEEZING,Khò khè,cảm giác thở nghe rít,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0405,PED,Nhi khoa,WHEEZING,Khò khè,kho khe may hom nay,Đánh giá sốt trẻ em,RESPIRATORY,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0406,RESP,Hô hấp,WHEEZING,Khò khè,htở rít nhẹ,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0407,PED,Nhi khoa,WHEEZING,Khò khè,thở có tiếng nhiều,Khám nhi,RESPIRATORY,0,15,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0408,RESP,Hô hấp,WHEEZING,Khò khè,ngực phát tiếng khò khè liên tục,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0409,RESP,Hô hấp,WHEEZING,Khò khè,tho nghe rit tung luc,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0410,PED,Nhi khoa,WHEEZING,Khò khè,khò khèè,Đánh giá sốt trẻ em,RESPIRATORY,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0411,RESP,Hô hấp,WHEEZING,Khò khè,thở rít,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0412,PED,Nhi khoa,WHEEZING,Khò khè,tôi thở có tiếng,Khám nhi,RESPIRATORY,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0413,RESP,Hô hấp,WHEEZING,Khò khè,hay nguc phat tieng kho khe,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0414,RESP,Hô hấp,WHEEZING,Khò khè,cảm ggiác thở nghe rít,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0415,PED,Nhi khoa,WHEEZING,Khò khè,khò khè mấy hôm nay,Khám nhi,RESPIRATORY,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0416,RESP,Hô hấp,WHEEZING,Khò khè,thở rít nhẹ,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0417,RESP,Hô hấp,WHEEZING,Khò khè,tho co tieng nhieu,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0418,RESP,Hô hấp,WHEEZING,Khò khè,ngực phát tiếng khò khè ilên tục,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0419,RESP,Hô hấp,WHEEZING,Khò khè,thở nghe rít từng lúc,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0420,PED,Nhi khoa,WHEEZING,Khò khè,khò khè,Khám nhi,RESPIRATORY,0,15,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0421,RESP,Hô hấp,SPUTUM,Khạc đờm,toi ho co dom,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0422,RESP,Hô hấp,SPUTUM,Khạc đờm,hay đờ vàng,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0423,RESP,Hô hấp,SPUTUM,Khạc đờm,cảm giác nhiều đờm,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0424,RESP,Hô hấp,SPUTUM,Khạc đờm,đờm đặc mấy hôm nay,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0425,RESP,Hô hấp,SPUTUM,Khạc đờm,khac dom nhe,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0426,RESP,Hô hấp,SPUTUM,Khạc đờm,ho có đờm nhiều,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0427,RESP,Hô hấp,SPUTUM,Khạc đờm,đờm vàng liên tục,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0428,RESP,Hô hấp,SPUTUM,Khạc đờm,nhiều đờm từng lúc,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0429,RESP,Hô hấp,SPUTUM,Khạc đờm,dom dac,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0430,RESP,Hô hấp,SPUTUM,Khạc đờm,bị hạc đờm,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0431,RESP,Hô hấp,SPUTUM,Khạc đờm,ho có đờm,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0432,RESP,Hô hấp,SPUTUM,Khạc đờm,hay đờm vàng,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0433,RESP,Hô hấp,SPUTUM,Khạc đờm,cam giac nhieu dom,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0434,RESP,Hô hấp,SPUTUM,Khạc đờm,đờm đặc ấy hôm nay,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0435,RESP,Hô hấp,SPUTUM,Khạc đờm,khạc đờm nhẹ,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0436,RESP,Hô hấp,SPUTUM,Khạc đờm,dom vang lien tuc,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0437,RESP,Hô hấp,SPUTUM,Khạc đờm,nhều đờm từng lúc,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0438,RESP,Hô hấp,SPUTUM,Khạc đờm,đờm đặc,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0439,RESP,Hô hấp,SPUTUM,Khạc đờm,bị khạc đờm,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0440,RESP,Hô hấp,SPUTUM,Khạc đờm,hay ờm vàng,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0441,CARD,Tim mạch,DYSPNEA,Khó thở,hay hut hoi,Đánh giá tuần hoàn,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0442,CARD,Tim mạch,DYSPNEA,Khó thở,cả giác thở không ra hơi,Đánh giá tuần hoàn,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0443,RESP,Hô hấp,DYSPNEA,Khó thở,thở gấp mấy hôm nay,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0444,RESP,Hô hấp,DYSPNEA,Khó thở,thiếu hơi nhẹ,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0445,ER,Cấp cứu,DYSPNEA,Khó thở,kho tho nhieu,Đánh giá cấp cứu,RESPIRATORY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0446,ER,Cấp cứu,DYSPNEA,Khó thở,hụt hơi iên tục,Phân loại khẩn cấp,RESPIRATORY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0447,ER,Cấp cứu,DYSPNEA,Khó thở,thở không ra hơi từng lúc,Đánh giá cấp cứu,RESPIRATORY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0448,ER,Cấp cứu,DYSPNEA,Khó thở,thở gấp,Hồi sức ban đầu,RESPIRATORY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0449,RESP,Hô hấp,DYSPNEA,Khó thở,bi thieu hoi,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0450,CARD,Tim mạch,DYSPNEA,Khó thở,tô khó thở,Đánh giá tuần hoàn,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0451,CARD,Tim mạch,DYSPNEA,Khó thở,hay hụt hơi,Đo điện tim,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0452,ER,Cấp cứu,DYSPNEA,Khó thở,cảm giác thở không ra hơi,Đánh giá cấp cứu,RESPIRATORY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0453,RESP,Hô hấp,DYSPNEA,Khó thở,tho gap may hom nay,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0454,CARD,Tim mạch,DYSPNEA,Khó thở,thiếu hơi nẹ,Đo điện tim,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0455,RESP,Hô hấp,DYSPNEA,Khó thở,khó thở nhiều,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0456,CARD,Tim mạch,DYSPNEA,Khó thở,hụt hơi liên tục,Đo điện tim,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0457,ER,Cấp cứu,DYSPNEA,Khó thở,tho khong ra hoi tung luc,Đánh giá cấp cứu,RESPIRATORY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0458,RESP,Hô hấp,DYSPNEA,Khó thở,htở gấp,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0459,CARD,Tim mạch,DYSPNEA,Khó thở,thiếu hơi,Đo điện tim,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0460,CARD,Tim mạch,DYSPNEA,Khó thở,tôi khó thở,Đo điện tim,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0461,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,cam giac quan bung,Khám sản,ABDOMEN,12,120,FEMALE,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0462,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,đau vùngg bụng mấy hôm nay,Khám phụ khoa,ABDOMEN,12,120,FEMALE,YES,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0463,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,đau quanh rốn nhẹ,Khám phụ khoa,ABDOMEN,12,120,FEMALE,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0464,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,đau bụng dưới nhiều,Khám sản,ABDOMEN,12,120,FEMALE,YES,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0465,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,dau bung lien tuc,Đánh giá thai kỳ,ABDOMEN,12,120,FEMALE,YES,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0466,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,quặn ụbng từng lúc,Khám phụ khoa,ABDOMEN,12,120,FEMALE,NO,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0467,ER,Cấp cứu,ABDOMINAL_PAIN,Đau bụng,đau vùng bụng,Đánh giá cấp cứu,ABDOMEN,0,120,ALL,ANY,EMERGENCY,false,false,true,SYNTHETIC_UNVALIDATED
CAP-0468,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,bị đau quanh rốn,Khám phụ khoa,ABDOMEN,12,120,FEMALE,NO,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0469,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,toi dau bung duoi,Khám sản,ABDOMEN,12,120,FEMALE,NO,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0470,GASTRO,Tiêu hóa,ABDOMINAL_PAIN,Đau bụng,hay đau bụgn,Đánh giá rối loạn tiêu hóa,ABDOMEN,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0471,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,cảm giác quặn bụng,Đánh giá thai kỳ,ABDOMEN,12,120,FEMALE,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0472,GASTRO,Tiêu hóa,ABDOMINAL_PAIN,Đau bụng,đau vùng bụng mấy hôm nay,Đánh giá đau bụng,ABDOMEN,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0473,GASTRO,Tiêu hóa,ABDOMINAL_PAIN,Đau bụng,dau quanh ron nhe,Đánh giá đau bụng,ABDOMEN,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0474,GASTRO,Tiêu hóa,ABDOMINAL_PAIN,Đau bụng,đau bụng liên tục,Khám tiêu hóa,ABDOMEN,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0475,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,quặn bụng từng lúc,Khám phụ khoa,ABDOMEN,12,120,FEMALE,NO,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0476,GASTRO,Tiêu hóa,ABDOMINAL_PAIN,Đau bụng,dau vung bung,Khám tiêu hóa,ABDOMEN,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0477,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,bị đau uqanh rốn,Khám phụ khoa,ABDOMEN,12,120,FEMALE,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0478,GASTRO,Tiêu hóa,ABDOMINAL_PAIN,Đau bụng,đau bụng dưới,Đánh giá đau bụng,ABDOMEN,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0479,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,hay đau bụng,Khám sản,ABDOMEN,12,120,FEMALE,YES,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0480,OBGYN,Sản phụ khoa,ABDOMINAL_PAIN,Đau bụng,đau vùng bụng my hôm nay,Đánh giá thai kỳ,ABDOMEN,12,120,FEMALE,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0481,GENERAL,Nội tổng quát,NAUSEA,Buồn nôn,non nao may hom nay,Sàng lọc ban đầu,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0482,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,muốn ói nhẹ,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0483,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,cảm giác sắp nôn nhiều,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0484,GENERAL,Nội tổng quát,NAUSEA,Buồn nôn,lợm giọng liên tục,Sàng lọc ban đầu,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0485,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,buon non tung luc,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0486,GENERAL,Nội tổng quát,NAUSEA,Buồn nôn,nôn na,Sàng lọc ban đầu,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0487,GENERAL,Nội tổng quát,NAUSEA,Buồn nôn,muốn ói,Đánh giá triệu chứng chung,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0488,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,tôi cảm giác sắp nôn,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0489,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,hay lom giong,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0490,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,ccảm giác buồn nôn,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0491,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,nôn nao mấy hôm nay,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0492,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,cam giac sap non nhieu,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0493,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,lợm giọng liên tụục,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0494,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,buồn nôn từng lúc,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0495,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,nôn nao,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0496,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,bi muon oi,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0497,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,ôi cảm giác sắp nôn,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0498,GENERAL,Nội tổng quát,NAUSEA,Buồn nôn,hay lợm giọng,Đánh giá triệu chứng chung,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0499,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,cảm giác buồn nôn,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0500,GASTRO,Tiêu hóa,NAUSEA,Buồn nôn,muốn ói nẹh,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0501,PED,Nhi khoa,VOMITING,Nôn,oi nhe,Đánh giá sốt trẻ em,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0502,PED,Nhi khoa,VOMITING,Nôn,nôn mửa nhhiều,Khám nhi,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0503,ER,Cấp cứu,VOMITING,Nôn,nôn nhiều lần liên tục,Đánh giá cấp cứu,GASTRO,0,120,ALL,ANY,EMERGENCY,false,false,true,SYNTHETIC_UNVALIDATED
CAP-0504,GASTRO,Tiêu hóa,VOMITING,Nôn,ăn vào bị nôn từng lúc,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0505,PED,Nhi khoa,VOMITING,Nôn,non,Khám nhi,GASTRO,0,15,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0506,PED,Nhi khoa,VOMITING,Nôn,bbị ói,Đánh giá sốt trẻ em,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0507,GASTRO,Tiêu hóa,VOMITING,Nôn,nôn mửa,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0508,PED,Nhi khoa,VOMITING,Nôn,hay nôn nhiều lần,Đánh giá sốt trẻ em,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0509,PED,Nhi khoa,VOMITING,Nôn,cam giac an vao bi non,Khám nhi,GASTRO,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0510,PED,Nhi khoa,VOMITING,Nôn,nôn myấ hôm nay,Khám nhi,GASTRO,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0511,GASTRO,Tiêu hóa,VOMITING,Nôn,ói nhẹ,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0512,PED,Nhi khoa,VOMITING,Nôn,nôn mửa nhiều,Khám nhi,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0513,PED,Nhi khoa,VOMITING,Nôn,non nhieu lan lien tuc,Đánh giá sốt trẻ em,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0514,PED,Nhi khoa,VOMITING,Nôn,ăn vào bị nôn từng lúúc,Khám nhi,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0515,PED,Nhi khoa,VOMITING,Nôn,nôn,Theo dõi triệu chứng trẻ,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0516,PED,Nhi khoa,VOMITING,Nôn,bị ói,Đánh giá sốt trẻ em,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0517,PED,Nhi khoa,VOMITING,Nôn,toi non mua,Đánh giá sốt trẻ em,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0518,PED,Nhi khoa,VOMITING,Nôn,hay nôôn nhiều lần,Theo dõi triệu chứng trẻ,GASTRO,0,15,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0519,PED,Nhi khoa,VOMITING,Nôn,cảm giác ăn vào nôn,Khám nhi,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0520,GASTRO,Tiêu hóa,VOMITING,Nôn,nôn mấy hôm nay,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0521,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,di ngoai long nhieu,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0522,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,đi ngoài nhiều lần lin tục,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0523,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,phân lỏng từng lúc,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0524,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,đau bụng đi ngoài,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0525,PED,Nhi khoa,DIARRHEA,Tiêu chảy,bi tieu chay,Khám nhi,GASTRO,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0526,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,tôi đii ngoài lỏng,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0527,PED,Nhi khoa,DIARRHEA,Tiêu chảy,hay đi ngoài nhiều lần,Đánh giá sốt trẻ em,GASTRO,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0528,PED,Nhi khoa,DIARRHEA,Tiêu chảy,cảm giác phân lỏng,Theo dõi triệu chứng trẻ,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0529,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,dau bung di ngoai may hom nay,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0530,PED,Nhi khoa,DIARRHEA,Tiêu chảy,tiêu hảy nhẹ,Theo dõi triệu chứng trẻ,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
