rule_id,required_symptoms_json,optional_symptoms_json,excluded_symptoms_json,age_min,age_max,gender_scope,pregnancy_scope,target_department,target_department_name,alternative_departments_json,default_priority,base_score,requires_review,rule_source,validation_status
RULE-0772,"[""EYE_PAIN"",""EYE_REDNESS""]","[""BLURRED_VISION""]",[],18,120,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",HIGH,0.874,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0773,"[""BLURRED_VISION""]","[""EYE_PAIN"",""EYE_REDNESS""]",[],16,120,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",NORMAL,0.9,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0774,"[""EYE_REDNESS""]","[""BLURRED_VISION""]","[""LIMB_WEAKNESS""]",16,100,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",NORMAL,0.785,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0775,"[""BLURRED_VISION""]","[""EYE_PAIN""]",[],18,120,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",NORMAL,0.882,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0776,"[""BLURRED_VISION""]","[""EYE_PAIN"",""EYE_REDNESS""]","[""LIMB_WEAKNESS""]",18,120,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",NORMAL,0.765,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0777,"[""BLURRED_VISION""]","[""EYE_PAIN"",""EYE_REDNESS""]",[],16,120,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",HIGH,0.765,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0778,"[""BLURRED_VISION"",""EYE_REDNESS""]","[""EYE_PAIN""]",[],16,100,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",NORMAL,0.771,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0779,"[""BLURRED_VISION"",""EYE_PAIN""]","[""EYE_REDNESS""]",[],16,80,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",HIGH,0.777,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0780,"[""EYE_PAIN""]","[""BLURRED_VISION"",""EYE_REDNESS""]",[],16,120,ALL,ANY,OPH,Mắt,"[""GENERAL"",""ER""]",LOW,0.835,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0781,"[""POLYURIA""]","[""EXCESSIVE_THIRST"",""HAIR_LOSS"",""TREMOR""]",[],18,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.903,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0782,"[""WEIGHT_CHANGE""]","[""FREQUENT_URINATION""]",[],18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.768,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0783,"[""EXCESSIVE_THIRST""]","[""TREMOR"",""WEIGHT_CHANGE""]",[],16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.766,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0784,"[""POLYURIA""]","[""FREQUENT_URINATION""]","[""BLURRED_VISION""]",18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.685,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0785,"[""TREMOR""]","[""POLYURIA""]",[],16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.63,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0786,"[""HAIR_LOSS""]","[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.923,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0787,"[""FREQUENT_URINATION""]","[""EXCESSIVE_THIRST"",""TREMOR""]","[""VAGINAL_BLEEDING""]",18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.853,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0788,"[""WEIGHT_CHANGE""]","[""FREQUENT_URINATION"",""HAIR_LOSS""]","[""CHEST_PAIN""]",18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.739,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0789,"[""EXCESSIVE_THIRST"",""HAIR_LOSS""]","[""FREQUENT_URINATION"",""TREMOR"",""WEIGHT_CHANGE""]",[],16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.664,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0790,"[""HAIR_LOSS""]","[""POLYURIA"",""TREMOR"",""WEIGHT_CHANGE""]",[],16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.652,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0791,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""FREQUENT_URINATION"",""HAIR_LOSS""]",[],16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.751,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0792,"[""WEIGHT_CHANGE""]","[""FREQUENT_URINATION"",""POLYURIA""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.894,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0793,"[""FREQUENT_URINATION""]","[""HAIR_LOSS"",""POLYURIA""]",[],16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.904,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0794,"[""WEIGHT_CHANGE""]","[""EXCESSIVE_THIRST"",""POLYURIA""]","[""CHEST_PAIN""]",18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.847,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0795,"[""EXCESSIVE_THIRST""]","[""WEIGHT_CHANGE""]","[""CHEST_PAIN""]",18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.833,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0796,"[""EXCESSIVE_THIRST"",""POLYURIA""]","[""FREQUENT_URINATION"",""HAIR_LOSS"",""TREMOR""]","[""LIMB_WEAKNESS""]",16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.729,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0797,"[""FREQUENT_URINATION""]","[""WEIGHT_CHANGE""]","[""CHEST_PAIN""]",18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.797,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0798,"[""EXCESSIVE_THIRST""]","[""HAIR_LOSS""]","[""VAGINAL_BLEEDING""]",16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.77,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0799,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""POLYURIA""]","[""VAGINAL_BLEEDING""]",18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.657,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0800,"[""HAIR_LOSS""]","[""FREQUENT_URINATION"",""POLYURIA"",""TREMOR""]","[""DYSPNEA""]",16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.884,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0801,"[""FREQUENT_URINATION"",""TREMOR""]","[""POLYURIA""]","[""BLURRED_VISION""]",18,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.87,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0802,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""POLYURIA"",""TREMOR""]",[],18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.737,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0803,"[""HAIR_LOSS""]","[""FREQUENT_URINATION""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.89,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0804,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""FREQUENT_URINATION"",""POLYURIA"",""TREMOR""]","[""VAGINAL_BLEEDING""]",18,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.79,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0805,"[""FREQUENT_URINATION"",""TREMOR""]","[""POLYURIA"",""WEIGHT_CHANGE""]","[""LIMB_WEAKNESS""]",16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.656,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0806,"[""WEIGHT_CHANGE""]","[""FREQUENT_URINATION"",""HAIR_LOSS"",""TREMOR""]",[],18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.872,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0807,"[""HAIR_LOSS""]","[""FREQUENT_URINATION"",""TREMOR"",""WEIGHT_CHANGE""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.644,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0808,"[""HAIR_LOSS"",""TREMOR""]","[""EXCESSIVE_THIRST"",""FREQUENT_URINATION"",""POLYURIA""]",[],16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.719,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0809,"[""HAIR_LOSS""]","[""EXCESSIVE_THIRST""]",[],16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.67,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0810,"[""HAIR_LOSS"",""WEIGHT_CHANGE""]","[""TREMOR""]",[],18,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.855,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0811,"[""EXCESSIVE_THIRST"",""POLYURIA""]","[""TREMOR""]","[""CHEST_PAIN""]",16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.757,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0812,"[""FREQUENT_URINATION""]","[""TREMOR""]",[],18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.819,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0813,"[""EXCESSIVE_THIRST""]","[""HAIR_LOSS"",""TREMOR""]",[],16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.721,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0814,"[""EXCESSIVE_THIRST"",""FREQUENT_URINATION""]","[""TREMOR""]",[],18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.742,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0815,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""HAIR_LOSS"",""POLYURIA"",""TREMOR""]",[],18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.664,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0816,"[""TREMOR""]","[""HAIR_LOSS""]","[""CHEST_PAIN""]",18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.924,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0817,"[""WEIGHT_CHANGE""]","[""EXCESSIVE_THIRST"",""TREMOR""]",[],18,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.881,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0818,"[""TREMOR""]","[""EXCESSIVE_THIRST"",""HAIR_LOSS"",""POLYURIA""]",[],18,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.736,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0819,"[""EXCESSIVE_THIRST"",""POLYURIA""]","[""FREQUENT_URINATION"",""HAIR_LOSS"",""WEIGHT_CHANGE""]","[""BLURRED_VISION""]",18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.913,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0820,"[""EXCESSIVE_THIRST""]","[""TREMOR"",""WEIGHT_CHANGE""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.624,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0821,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""FREQUENT_URINATION"",""TREMOR""]",[],18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.704,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0822,"[""TREMOR"",""WEIGHT_CHANGE""]","[""EXCESSIVE_THIRST"",""FREQUENT_URINATION"",""POLYURIA""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.687,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0823,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""HAIR_LOSS""]",[],18,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.656,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0824,"[""EXCESSIVE_THIRST""]","[""POLYURIA""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.739,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0825,"[""EXCESSIVE_THIRST"",""TREMOR""]","[""WEIGHT_CHANGE""]","[""DYSPNEA""]",16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.89,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0826,"[""TREMOR""]","[""HAIR_LOSS"",""POLYURIA""]",[],16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.767,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0827,"[""FREQUENT_URINATION""]","[""WEIGHT_CHANGE""]","[""BLURRED_VISION""]",16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.928,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0828,"[""FREQUENT_URINATION"",""WEIGHT_CHANGE""]","[""EXCESSIVE_THIRST"",""TREMOR""]","[""CHEST_PAIN""]",16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.688,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0829,"[""EXCESSIVE_THIRST"",""HAIR_LOSS""]","[""POLYURIA"",""WEIGHT_CHANGE""]",[],18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.721,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0830,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""HAIR_LOSS"",""TREMOR""]",[],16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.84,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0831,"[""POLYURIA""]","[""FREQUENT_URINATION"",""HAIR_LOSS"",""WEIGHT_CHANGE""]",[],18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.813,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0832,"[""HAIR_LOSS""]","[""WEIGHT_CHANGE""]","[""DYSPNEA""]",16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.769,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0833,"[""EXCESSIVE_THIRST""]","[""HAIR_LOSS"",""POLYURIA"",""TREMOR""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.834,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0834,"[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""FREQUENT_URINATION""]",[],16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.683,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0835,"[""POLYURIA"",""WEIGHT_CHANGE""]","[""HAIR_LOSS"",""TREMOR""]",[],18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.68,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0836,"[""POLYURIA""]","[""FREQUENT_URINATION"",""HAIR_LOSS"",""WEIGHT_CHANGE""]",[],18,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.761,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0837,"[""HAIR_LOSS"",""POLYURIA""]","[""EXCESSIVE_THIRST"",""WEIGHT_CHANGE""]","[""DYSPNEA""]",16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.688,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0838,"[""POLYURIA"",""WEIGHT_CHANGE""]","[""EXCESSIVE_THIRST"",""FREQUENT_URINATION"",""TREMOR""]",[],16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.839,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0839,"[""HAIR_LOSS""]","[""POLYURIA"",""TREMOR"",""WEIGHT_CHANGE""]",[],18,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.759,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0840,"[""EXCESSIVE_THIRST""]","[""FREQUENT_URINATION"",""TREMOR""]","[""VAGINAL_BLEEDING""]",16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",HIGH,0.694,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0841,"[""FREQUENT_URINATION"",""WEIGHT_CHANGE""]","[""HAIR_LOSS""]","[""LIMB_WEAKNESS""]",16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.903,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0842,"[""HAIR_LOSS""]","[""POLYURIA"",""TREMOR"",""WEIGHT_CHANGE""]",[],16,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.655,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0843,"[""EXCESSIVE_THIRST"",""POLYURIA""]","[""WEIGHT_CHANGE""]","[""BLURRED_VISION""]",16,100,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.631,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0844,"[""WEIGHT_CHANGE""]","[""EXCESSIVE_THIRST"",""HAIR_LOSS""]",[],16,120,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",LOW,0.762,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0845,"[""WEIGHT_CHANGE""]","[""FREQUENT_URINATION""]",[],18,80,ALL,ANY,ENDO,Nội tiết,"[""GENERAL"",""URO""]",NORMAL,0.865,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0846,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.739,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0847,"[""INSOMNIA""]","[""ANXIETY"",""DEPRESSED_MOOD""]","[""VAGINAL_BLEEDING""]",16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.687,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0848,"[""DEPRESSED_MOOD"",""INSOMNIA""]","[""ANXIETY""]",[],16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.873,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0849,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.795,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0850,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]","[""DYSPNEA""]",18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.885,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0851,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.851,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0852,"[""ANXIETY"",""DEPRESSED_MOOD""]","[""INSOMNIA""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.826,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0853,"[""INSOMNIA""]","[""ANXIETY"",""DEPRESSED_MOOD""]",[],16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.903,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0854,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.78,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0855,"[""ANXIETY"",""INSOMNIA""]","[""DEPRESSED_MOOD""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.846,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0856,"[""INSOMNIA""]","[""ANXIETY"",""DEPRESSED_MOOD""]","[""DYSPNEA""]",16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.684,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0857,"[""DEPRESSED_MOOD""]","[""ANXIETY""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.911,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0858,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]","[""DYSPNEA""]",16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.775,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0859,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.782,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0860,"[""DEPRESSED_MOOD""]","[""INSOMNIA""]","[""BLURRED_VISION""]",16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.897,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0861,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]","[""LIMB_WEAKNESS""]",18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.709,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0862,"[""DEPRESSED_MOOD"",""INSOMNIA""]","[""ANXIETY""]","[""DYSPNEA""]",16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.898,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0863,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.777,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0864,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.84,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
